feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
-0.11616,-0.74344,-0.42394,-1.00791,-0.69126,-0.04961,-0.35527,-0.31635,-0.7037,1.64725,1.19871,-0.41082,-0.16233,-0.31712,-0.13478,-1.48234,4.0
-0.06882,-0.93417,-0.37539,-0.70499,-0.09758,0.28717,-0.02168,0.36397,0.28819,0.04422,-0.73543,-0.35051,0.26222,-0.30388,-0.40364,-1.48234,4.0
0.30777,0.19453,-0.41498,-0.04189,-0.32517,-0.34371,-0.07306,-0.48887,0.35197,0.51982,-0.6213,-0.40026,0.25325,0.34647,-0.54281,-0.47728,4.0
-0.10617,-0.69563,-0.42394,0.11317,0.58228,0.28373,-0.35527,-0.08935,-0.7037,-0.72234,-0.69179,-0.41082,0.29993,-0.58681,-0.63003,0.52778,4.0
0.42009,0.23662,0.24461,-0.07753,0.16864,-1.454,1.19846,-1.16103,0.09928,0.26971,-0.26371,0.08666,0.26683,0.21408,-0.73717,-0.07754,4.0
-0.07125,-0.21507,-0.41969,-0.24956,0.00439,0.16121,0.2404,0.48336,0.1771,0.18168,-0.68442,-0.40439,0.27577,-0.14111,-0.25581,-0.8793,4.0
-0.1083,1.32221,0.03742,-0.74814,-1.15483,0.9234,-0.35527,1.34307,0.15624,0.06173,0.62656,0.05974,-0.72342,0.04087,0.15362,1.03031,4.0
0.08248,0.06496,-0.27383,-0.38609,-0.60679,0.60358,-0.34217,0.69999,-0.32188,-0.18312,-0.84017,-0.25621,0.27515,-0.49288,-0.26877,-0.56468,4.0
-0.06142,-0.28248,-0.35879,-0.50783,-0.88906,0.10837,0.50649,0.71089,-0.01877,0.58824,-0.16142,-0.39208,-1.40037,0.32377,0.56965,-0.07526,4.0
-0.1163,3.09896,-0.42394,-2.03701,-1.8595,0.08851,-0.12093,-0.14241,-0.7037,0.12766,1.41371,-0.41082,0.14443,-0.12927,0.39394,1.53284,4.0
-0.08618,0.65836,0.30952,-1.04601,-0.86136,0.95932,-0.35527,1.29687,-0.44017,-0.17035,-0.63087,0.14677,0.30281,-1.46076,0.33925,-0.72854,4.0
-0.1134,0.60163,-0.42394,-0.57054,-0.89143,1.16893,-0.35527,1.41128,-0.7037,-0.823,0.6793,-0.41082,0.32971,-0.42402,-1.19221,1.53284,4.0
-0.11517,-0.71644,-0.3941,1.65791,1.23713,-1.13038,-0.04282,-1.53914,-0.7037,-0.20258,0.58915,-0.41082,0.32971,-0.36832,-0.95084,0.52778,4.0
0.05361,-0.43778,-0.40525,-0.22646,-0.18361,-0.91696,1.22746,-0.19646,0.14751,0.23733,-0.69688,-0.40564,0.30075,0.39414,-0.77392,-0.7587,4.0
-0.1079,1.24902,-0.42394,-0.4059,-0.30096,0.85095,-0.35527,0.88975,-0.7037,-0.59858,2.16007,-0.41082,0.32971,-1.0291,-1.19221,1.53284,4.0
-0.05094,0.58706,-0.24985,-0.82013,-0.58795,0.64769,0.09647,1.16256,0.20341,-0.36495,-0.56934,-0.269,0.28342,-0.81446,0.12314,0.34504,4.0
-0.11,0.24889,-0.42394,0.25881,-0.05418,0.22007,-0.35527,-0.19546,0.204,0.12766,-0.39237,-0.41082,0.32971,-0.24956,-1.19221,1.53284,4.0
0.01599,-0.29069,1.68603,-1.17732,-0.98434,0.2411,-0.35527,0.18148,0.34383,0.72219,-0.46475,1.66551,-0.16622,-0.19675,-0.13794,-0.35165,4.0
-0.05676,-0.06898,0.21912,-0.9377,-0.86849,0.93735,-0.35527,1.06795,-0.43081,-0.53658,-0.26024,0.28104,0.01641,-0.10917,0.00983,-0.37677,4.0
-0.00179,-0.25431,1.026,-0.39843,-0.13305,0.18553,-0.32821,-0.22125,-0.02669,0.20638,0.25542,0.92534,0.19152,0.2641,0.07724,1.03031,4.0
-0.09445,-0.00801,-0.31956,-0.19664,-0.0194,0.16926,0.67187,0.78993,-0.7037,-0.94016,-0.79236,-0.38476,0.27504,-0.14576,-0.05343,-1.48234,4.0
-0.08672,-0.71684,-0.28169,-0.31744,-0.63374,-0.03516,-0.28908,-0.16376,-0.22256,0.90844,-0.65471,-0.2704,0.21923,-1.21375,-0.56465,-0.19012,4.0
-0.07552,0.10151,-0.40992,-0.49333,-0.72841,0.20896,-0.35527,-0.03735,0.17869,0.27536,-0.70745,-0.39794,0.29369,-0.09945,-0.76399,-0.62086,4.0
0.10053,0.78905,-0.23064,-0.4868,-0.69713,-0.11414,0.89086,0.80035,-0.42787,-0.18701,-0.87573,-0.39501,0.29553,-1.24639,-0.6998,-0.04654,4.0
-0.11303,1.98132,-0.42394,-1.11259,-1.28872,0.66082,-0.35527,0.53379,-0.7037,0.59475,-0.58664,-0.41082,0.32971,-0.95206,1.37003,1.53284,4.0
-0.06418,-0.58787,-0.21856,-0.01363,-0.2523,-1.25015,0.02729,-1.77443,-0.34678,0.41422,-0.62204,-0.18947,0.24472,-0.37687,-1.02454,0.40215,4.0
0.05916,-0.46301,-0.36338,0.74785,0.46261,-0.31899,-0.33897,-0.79061,-0.32335,0.06254,-0.89208,-0.34283,0.16086,0.19251,-0.87971,-1.10544,4.0
0.58272,-0.47825,0.90946,1.72884,0.86693,-0.68784,-0.13529,-0.8746,-0.11431,0.90676,0.89761,0.4658,-0.12142,1.21457,-0.107,-0.44133,4.0
-0.06532,-0.54522,-0.3937,0.26716,0.4137,-0.33339,-0.29592,-0.82727,0.10648,0.5754,-0.50976,-0.38126,0.27458,0.17756,-0.69565,0.9298,4.0
0.01379,0.05332,-0.4095,0.10448,0.09931,0.20816,-0.3314,-0.03104,0.19982,-0.02423,-0.77145,-0.39434,0.27784,-0.83573,-0.68337,-0.07526,4.0
-0.11537,1.53102,-0.42394,-1.08556,-0.70396,0.42907,-0.35527,0.38812,2.1796,1.85925,0.56837,-0.41082,0.03545,2.54742,-1.19221,-1.48234,4.0
0.01428,0.02289,-0.09677,-1.14775,-1.12217,-4.83357,4.70895,-2.06986,0.27907,5.74099,-0.63593,-0.1001,0.13329,0.87367,-0.28089,0.32677,5.0
-0.10336,0.33576,-0.42394,-0.4959,-0.78704,0.41438,-0.35527,0.458,-0.17236,0.52484,-0.81867,-0.41082,0.30259,-1.11127,-0.39913,0.52778,5.0
-0.05644,0.81225,-0.40937,-0.8917,-1.16204,0.68682,-0.27049,0.84489,-0.31131,-0.15479,-0.0717,-0.40127,0.25629,-1.20871,-0.81197,-0.19012,5.0
-0.01059,-0.17476,-0.35965,-0.2071,-0.09123,0.04071,-0.35039,-0.48479,0.08142,0.13085,-0.74718,-0.33531,0.26415,-0.09726,-0.28398,-0.66002,5.0
-0.06738,-0.19866,-0.40428,0.19419,0.14348,-0.25442,0.01008,-0.49768,-0.1358,-0.12087,-0.28291,-0.40564,0.1341,0.9187,-0.22289,-1.08032,5.0
0.05359,0.18601,-0.39823,-1.18317,-1.03141,0.0318,-0.24057,-0.06895,0.55313,1.19561,-0.48662,-0.39044,0.27508,0.31154,-0.61322,-0.26844,5.0
0.11017,-0.05266,0.00662,-0.20155,-0.02713,-0.71701,-0.12967,-1.09868,0.0468,1.16213,-0.54027,-0.04235,0.22599,0.11497,-0.6381,-0.65713,5.0
-0.08489,0.93034,-0.40601,-0.5178,-0.88863,0.30749,-0.01893,0.4678,-0.22954,-0.02078,-0.08912,-0.39352,-0.10581,-0.16705,0.23387,-0.99602,5.0
-0.09188,0.51963,-0.37866,-0.40207,-0.82097,1.22927,-0.35527,1.74917,-0.7037,-0.50698,-0.95028,-0.36329,0.31309,-2.23928,0.11403,-1.48234,5.0
-0.09172,0.70627,-0.42019,1.21251,-0.43035,0.22899,-0.35527,0.5801,0.05429,0.70555,0.90647,-0.4016,0.11053,-0.10136,-0.36539,-0.13071,5.0
3.31746,0.99861,0.00183,-1.58356,-1.5667,-0.38039,0.03348,-0.37723,0.81356,1.83993,0.10474,0.00103,0.0101,0.78351,-0.15587,0.21693,5.0
-0.04592,0.74553,-0.41563,-0.42371,-1.06901,0.69047,-0.25015,1.04924,-0.00761,0.436,-0.63717,-0.40235,-0.24453,-0.44209,0.5609,0.52778,5.0
-0.11434,0.15897,-0.40002,-1.364,-1.52287,1.51084,-0.35527,2.39962,-0.7037,-0.76518,-0.38914,-0.41082,0.11684,-1.68499,-1.19221,-1.48234,5.0
-0.11768,1.93128,-0.42394,-1.38289,-2.14403,-0.77531,-0.35527,-2.22761,-0.7037,0.34551,3.46232,-0.41082,-0.10528,3.99944,1.0284,-1.48234,5.0
-0.02715,-0.00223,-0.26325,-0.72811,-0.41221,0.50704,0.13443,1.08398,-0.25442,-0.25697,-0.73378,-0.24692,0.28386,-1.10839,-0.88549,0.02525,5.0
0.66005,0.39816,-0.27369,-1.55697,-1.59508,-0.00858,-0.2917,0.00933,0.0856,1.85628,-0.52254,-0.26236,0.25439,0.00064,-0.7518,-0.6513,5.0
0.01183,1.32247,-0.39385,-1.325,-1.32333,-0.321,0.33733,-0.01056,1.56449,1.42974,-0.21424,-0.37918,0.11865,1.28159,0.02527,-0.38591,5.0
0.29161,-0.22143,-0.38421,-0.09488,-0.11468,-0.15622,0.19479,-0.2121,-0.53175,0.00877,-0.39887,-0.36691,0.26536,-0.29081,-0.9103,-0.36464,5.0
-0.0463,-0.25215,-0.0508,1.64788,0.95827,-0.43972,-0.15486,-0.70098,-0.23844,0.0468,-0.09978,-0.1664,0.0733,0.20406,0.11997,0.44926,5.0
-0.06195,0.05046,-0.40617,-0.69016,-0.72286,0.08504,-0.35527,-0.14212,-0.43785,0.68646,-0.72793,-0.39142,0.19405,-0.07052,-0.77164,0.58068,5.0
-0.06637,-0.70879,-0.34876,2.37819,-0.2821,-0.26419,-0.35527,-0.09183,-0.59082,0.25747,2.22078,-0.3367,0.23755,1.20654,-1.00919,-0.24886,5.0
0.17896,4.99361,1.25141,-2.01862,-2.0662,-2.08823,5.03018,3.01097,-0.7037,-1.04776,-0.90539,1.34261,-0.73244,-0.32016,1.7669,-1.48234,5.0
0.02463,0.33416,-0.39233,-0.55315,-1.2144,0.97487,-0.30195,1.35117,-0.52557,-0.28508,-0.74444,-0.37183,0.25093,-1.57578,-0.83172,-0.16803,5.0
-0.06104,4.25728,0.09382,-1.17411,-0.48601,-2.0662,4.14026,1.12184,-0.49534,-0.19049,-0.42469,-0.38041,0.10643,-0.7124,0.21324,-0.09072,5.0
-0.07802,0.1381,-0.39415,-0.2908,-0.45721,0.08714,-0.31629,-0.08331,0.05993,0.58749,-0.54703,-0.38992,0.23229,-0.12814,-0.452,0.5906,5.0
-0.08064,0.03398,-0.29657,-0.46916,-0.27055,0.6092,-0.22332,0.69775,0.41157,-0.00915,-0.73187,-0.25621,0.02239,-1.03641,-0.04826,0.24062,5.0
-0.04183,-0.16171,-0.05285,-0.48009,-0.50815,0.44962,-0.35527,0.37854,-0.48512,0.49633,-0.59723,-0.1118,-0.75219,0.07807,0.05749,0.62829,5.0
-0.04405,0.34758,-0.40369,-0.5376,-0.69643,1.03818,-0.35527,1.40205,-0.35441,-0.36179,-0.49432,-0.39383,0.09801,-1.82116,0.12697,0.58068,5.0
0.00755,-0.08672,-0.40958,0.17005,-0.09552,0.51059,-0.21956,0.56782,-0.57625,-0.11375,-0.79839,-0.39687,0.1964,-1.06892,-0.8257,0.40215,5.0
-0.02132,0.87867,-0.36807,-1.11323,-1.25524,1.10393,-0.18467,1.75827,1.39654,0.36682,-0.64462,-0.32518,-3.55367,0.39916,3.4647,0.71052,5.0
0.16332,0.20308,-0.41359,-0.57509,-0.67582,1.21409,-0.33285,1.76416,-0.5712,-0.39358,-0.90514,-0.40357,0.16237,-1.81643,-0.34652,0.30443,5.0
-0.10187,0.58393,-0.33946,-1.18808,-1.43582,-1.49563,-0.33948,-1.70377,0.55582,3.43763,0.84792,-0.38018,0.07263,1.30196,-0.46087,-1.48234,5.0
0.04004,-0.49575,0.01246,0.0439,0.27118,-0.14619,-0.2042,-0.44171,-0.32029,0.53673,-0.66892,-0.01919,0.07537,0.15194,-0.88852,-1.20823,5.0
0.12613,-0.60765,-0.33226,0.32497,0.1915,-1.60458,-0.1078,-1.77437,0.31107,2.49576,-0.35889,-0.32314,-0.10907,1.34877,-0.7665,-0.68314,5.0
-0.1083,0.90393,-0.42394,1.77435,0.58228,-1.1649,0.10716,-1.33079,-0.10956,0.00239,5.7726,-0.41082,0.32971,-1.03754,-1.19221,0.77905,5.0
0.26247,-1.31705,-0.35926,2.55591,2.54403,-2.38662,-0.17424,-2.86157,-0.43974,1.06569,-0.36392,-0.36641,-0.02873,2.26416,-0.89966,0.16388,5.0
-0.11586,-0.24221,-0.42394,0.70144,0.32189,0.80774,-0.35527,1.18391,-0.7037,-0.1855,-0.78829,-0.41082,0.32971,-2.2761,-1.19221,-1.48234,5.0
-0.05135,0.78926,-0.38352,-1.34624,-1.57758,0.07433,-0.22206,0.19713,0.15142,1.8673,-0.53164,-0.3618,-0.23754,-0.32355,-0.14119,-0.24886,5.0
-0.11326,1.09624,-0.42394,-1.14417,-1.19899,0.28302,-0.35527,0.7701,0.93016,1.12977,-0.25072,-0.41082,0.32971,-1.87733,0.11403,-1.48234,5.0
-0.0003,0.11031,-0.37205,-0.43819,-1.15297,1.07449,-0.35527,1.58138,-0.56349,-0.15762,-0.79371,-0.35712,0.0364,-1.8553,-0.18741,-0.8793,5.0
-0.11778,-1.32691,-0.42394,1.44293,-0.88397,0.61575,-0.35527,0.38812,-0.7037,-1.12498,1.40413,-0.41082,0.32971,-0.8941,6.20983,1.53284,1.0
-0.11168,-1.94322,2.83042,1.75749,2.50184,-1.74547,2.86744,-0.2667,-0.7037,-0.40024,-0.29813,2.70563,0.04386,0.42426,0.78167,-1.48234,1.0
-0.11683,0.69417,3.2702,2.80235,1.32113,-1.02151,-0.35527,-1.884,-0.7037,-1.12498,1.1925,3.16543,0.32971,0.17877,-1.19221,1.53284,1.0
-0.11818,-2.0589,-0.42394,2.10578,2.89621,-1.27212,-0.35527,-2.47673,-0.7037,-1.12498,3.24776,-0.41082,0.32971,1.11608,-1.19221,-1.48234,1.0
-0.11789,0.19058,-0.42394,0.27524,1.06339,-0.7599,-0.35527,-2.17517,-0.7037,-1.12498,2.21195,-0.41082,0.32971,-0.73207,2.50881,-1.48234,1.0
-0.11674,1.21442,-0.42394,3.39387,2.49829,-1.61584,-0.35527,-2.38858,-0.7037,-0.60465,0.62958,-0.41082,0.32971,-0.00892,-1.19221,0.52778,1.0
-0.08683,0.39768,-0.4176,-1.64435,-1.54207,1.75986,-0.35527,2.75474,-0.7037,-0.95198,1.01462,-0.41082,-9.36799,2.76876,5.12129,0.02525,1.0
-0.10077,-0.85112,-0.42394,2.79211,2.0588,-1.16732,1.05158,-0.94503,-0.31545,-0.99103,0.01842,-0.41082,0.29008,0.36014,-0.67976,0.77905,1.0
-0.11332,-0.81257,-0.42394,1.50363,1.3464,-0.17452,-0.35527,-0.94132,-0.7037,-1.12498,1.64758,-0.41082,-0.38959,1.14144,1.43746,1.1021,1.0
-0.11693,2.03513,-0.42394,-0.63003,-2.14403,0.68699,-0.35527,-0.02114,-0.7037,-1.12498,2.16282,-0.41082,0.32971,2.51136,-1.19221,1.53284,1.0
-0.11756,-0.16859,-0.42394,1.02228,2.5256,-0.64283,-0.35527,-1.6582,-0.7037,0.08292,0.62255,-0.41082,0.32971,-1.39813,-1.19221,-1.48234,1.0
-0.11405,0.87331,-0.42394,-0.56744,-0.80576,0.13103,-0.35527,0.14715,2.96105,1.40371,0.38015,-0.41082,0.1427,-0.73616,-0.53909,1.03031,1.0
-0.11821,-0.8706,-0.42394,-0.34224,2.26618,-1.55816,-0.35527,-3.62267,-0.7037,-1.12498,2.10344,-0.41082,0.32971,1.20654,2.50881,-1.48234,1.0
-0.11789,-0.53898,-0.42394,0.27524,-0.61005,0.11817,-0.35527,-0.79152,-0.7037,-1.12498,2.66538,-0.41082,0.32971,0.38919,-1.19221,-1.48234,1.0
-0.11444,1.02012,-0.42394,-1.02433,-0.7974,0.66236,-0.35527,0.47494,-0.7037,-0.44172,-0.09938,-0.41082,0.32971,-0.58001,-0.13478,-1.48234,1.0
-0.11224,-1.44785,3.75922,0.08929,0.8715,0.57026,-0.35527,0.06559,-0.7037,-0.901,-0.03793,3.66279,0.32971,0.37342,0.96672,-0.47728,1.0
-0.11631,0.23525,-0.42394,1.34486,-0.26234,0.67568,-0.35527,0.57911,-0.7037,-1.12498,-0.73891,-0.41082,0.32971,-1.19279,-0.33813,1.53284,1.0
-0.1163,-0.08054,-0.42394,-0.94533,0.14699,-0.50676,-0.35527,-1.02003,5.94253,0.0215,-0.58664,-0.41082,0.16013,-0.59095,4.35932,-1.48234,1.0
-0.11654,0.3177,-0.42394,-0.81301,-1.61744,0.06274,-0.35527,-0.13276,8.20828,1.94968,-0.25672,-0.41082,0.32971,-0.25493,0.04146,-1.48234,1.0
-0.11554,-1.02904,-0.35701,2.04301,1.25466,-0.41399,-0.35527,-1.10658,-0.7037,-0.75736,1.86683,-0.33307,0.32971,0.36113,-1.19221,1.53284,1.0
-0.11423,-0.32833,4.56888,0.28237,0.5609,0.63348,-0.35527,0.16775,-0.7037,-1.12498,0.84469,4.54091,0.32971,0.30718,0.58428,-1.48234,1.0
-0.08704,-1.03965,1.03537,0.95777,1.0662,-0.2789,-0.34691,-0.75593,0.37477,-0.1948,0.32425,0.9111,0.28568,0.17406,-0.5095,0.32677,1.0
-0.11666,0.30237,-0.42394,0.56893,0.6561,0.45335,-0.35527,0.14938,-0.7037,-0.42037,0.9685,-0.41082,0.32971,-0.31864,-1.19221,-1.48234,1.0
-0.11642,-0.11688,4.16692,-0.43908,-0.21079,1.06524,-0.35527,0.85449,-0.7037,-1.12498,0.59051,4.5793,0.32971,-0.26688,3.74248,-1.48234,1.0
-0.11678,0.55536,-0.42394,0.21295,0.59334,0.13836,-0.35527,0.00974,-0.7037,-0.48684,0.19467,-0.41082,0.14094,0.53774,-1.19221,1.53284,1.0
-0.11302,-0.47885,-0.38754,-0.91027,-0.32539,0.83704,-0.35527,0.84047,-0.7037,-0.61639,-0.14433,-0.35704,0.32971,0.46534,0.00812,1.53284,1.0
-0.11768,-0.2702,-0.42394,1.01557,-0.37995,0.32871,-0.35527,0.38812,-0.7037,0.28424,0.58425,-0.41082,-0.92089,-0.98941,4.35932,-1.48234,1.0
-0.10916,-1.01827,-0.42394,1.38179,1.48791,-1.2823,1.01968,-1.01434,0.937,0.57316,0.13231,-0.41082,0.28785,-0.00719,-0.0819,0.27652,1.0
-0.06567,-0.8272,1.57356,0.37515,0.83489,-0.22511,0.15257,-0.41142,-0.56375,-0.49732,-0.16908,1.31477,0.25115,1.31997,-0.06555,0.63945,1.0
-0.10435,-0.13245,-0.40268,1.11328,1.00095,-0.69667,0.92446,-0.64323,-0.7037,-0.83508,-0.03195,-0.39038,0.32971,-0.44848,-0.46174,0.77905,1.0
-0.1098,-0.53391,-0.40094,1.58793,1.7507,-0.92251,-0.11442,-1.16135,0.05921,-0.33538,0.14466,-0.41082,0.32971,-0.47386,-0.452,1.53284,1.0
-0.10025,-0.34282,2.75983,-0.32489,0.07146,0.28674,-0.35527,-0.2609,0.19363,-0.42843,0.46343,2.64986,0.21524,0.75208,0.60543,0.67136,1.0
-0.02855,-1.02695,0.53173,1.49568,1.52145,-0.34432,-0.15635,-0.83871,-0.16695,-0.46363,0.23361,0.53464,0.05973,0.41424,-0.45708,1.23723,1.0
-0.1067,0.39448,-0.42394,0.03438,0.00511,0.051,-0.35527,-0.36775,1.21224,-0.02331,-0.10215,-0.41082,0.32971,0.52519,-0.18284,0.32677,1.0
-0.10737,-0.21187,-0.41494,0.44528,0.55236,0.1301,-0.35527,-0.41404,-0.7037,-0.44855,-0.26394,-0.38698,0.32971,0.05175,-0.35107,0.02525,1.0
-0.11283,-0.19554,-0.42394,1.10313,0.54239,-0.10057,-0.35527,-0.61458,-0.7037,-0.06807,-0.33403,-0.41082,0.32971,-0.16236,-0.41758,-1.48234,1.0
-0.10562,-0.12662,-0.2215,0.73783,0.71664,-0.3145,-0.06999,-0.61887,-0.7037,-0.29557,0.16747,-0.23541,0.27519,0.6133,-0.77057,0.19276,1.0
-0.11555,0.79423,-0.35667,-0.20746,0.94766,0.08549,-0.35527,-0.47133,-0.7037,-0.27945,0.44718,-0.41082,0.07959,0.63046,-0.57537,0.02525,1.0
-0.08791,0.2289,-0.37469,-0.01078,-0.20868,0.1218,-0.23496,-0.37832,0.06019,-0.37828,0.52147,-0.36437,-5.15341,0.77209,0.94874,1.19782,1.0
-0.09626,0.51262,0.89855,-0.39457,0.20488,0.8198,-0.35527,0.68643,-0.31851,-0.7263,0.29385,0.92413,0.2904,-0.52681,0.2882,1.3009,1.0
-0.11066,-0.13976,-0.42394,0.4774,-0.51665,0.46782,-0.35527,0.24905,-0.7037,-0.46826,-0.48304,-0.41082,0.32971,-0.84488,0.87348,1.53284,2.0
-0.10553,-0.26827,-0.42394,1.4,1.45454,-0.43135,0.95999,0.25874,-0.07123,-0.57948,-0.11036,-0.41082,0.32971,-0.84428,-0.49827,0.02525,2.0
-0.10116,-0.52687,-0.42394,1.18676,0.62316,-0.00529,-0.35527,-0.48125,-0.7037,-0.50504,-0.38188,-0.41082,0.30933,-0.42453,-0.43518,0.43641,2.0
-0.10866,-0.72165,2.23256,0.13938,0.96316,-0.1363,-0.35527,-1.00467,0.07127,-0.05553,-0.41639,2.30317,0.32971,0.22986,0.19567,1.53284,2.0
-0.11646,-0.01711,-0.18212,0.59381,0.58906,-0.33048,-0.35527,-0.62844,2.45862,-0.03397,-0.21045,-0.18009,0.32971,0.02859,-1.19221,-1.48234,2.0
-0.09891,-0.74267,-0.42394,3.13426,2.34178,-1.37675,1.02613,-1.22428,-0.36623,-0.95034,-0.37882,-0.41082,0.26083,0.18364,-0.47588,0.40215,2.0
-0.10772,-0.47861,-0.42394,-0.20675,0.08428,0.62105,-0.35527,0.49582,0.03339,-0.36209,-0.0015,-0.41082,0.32971,-0.72863,0.14016,1.53284,2.0
-0.04851,-0.67894,-0.40958,1.41965,1.33734,-0.6903,0.31763,-0.88097,-0.11017,-0.44241,-0.058,-0.39999,0.28932,-0.10437,-0.51044,0.46866,2.0
-0.09307,-0.67854,-0.42394,1.77741,2.14435,-1.03585,0.49216,-1.21193,-0.7037,-0.67523,0.30215,-0.41082,0.3164,0.36183,-0.67249,0.71052,2.0
-0.07968,-0.59655,2.00645,-0.47376,0.17983,0.52726,-0.2943,0.29688,-0.49555,-0.44281,-0.26209,1.86705,0.29784,0.27448,0.37489,0.52778,2.0
0.23203,0.49762,-0.08508,-0.06617,0.18342,-0.56075,1.02344,0.00364,-0.015,-0.27699,0.50514,-0.07468,-1.94487,0.4261,0.25976,0.41976,2.0
-0.0737,-0.42167,0.46207,0.8492,1.1053,-0.9547,1.16517,-0.50025,-0.34394,0.08514,-0.39793,0.56035,0.29299,0.03928,0.0205,0.52778,2.0
-0.07725,-0.03285,-0.19983,-0.15905,-0.26868,0.85636,-0.35527,0.80979,0.56944,-0.61254,-0.03912,-0.19407,-2.70204,0.17782,1.67478,0.24062,2.0
-0.10584,-0.21299,-0.42394,-0.25517,0.06609,0.3105,-0.35527,-0.06606,-0.10594,-0.30007,-0.37484,-0.41082,0.32971,0.95849,-0.55775,1.23132,2.0
-0.06079,-0.62394,-0.42394,0.57347,0.9787,-0.21999,0.1781,-0.44628,-0.44589,-0.63578,-0.10441,-0.41082,0.26393,0.42359,-0.01251,-0.56103,2.0
-0.08527,-0.17453,-0.42394,-0.05256,0.19372,0.2724,-0.35527,-0.02304,0.204,-0.10721,-0.54657,-0.41082,0.29497,-0.35312,0.02791,0.83703,2.0
0.02261,0.05939,0.04924,0.24201,0.26521,-0.17502,0.4896,0.09739,0.34352,-0.20167,0.31618,0.03701,-0.50452,0.26963,0.52094,0.88007,2.0
-0.11274,-0.67649,-0.42394,0.07776,-0.43133,0.58939,-0.35527,0.57911,0.6034,-0.44855,-0.39843,-0.41082,0.26301,-0.83916,-1.19221,-1.48234,2.0
-0.05352,-0.44444,-0.41002,0.71679,0.80643,-0.54997,0.26825,-0.71596,-0.2663,-0.37046,-0.40981,-0.39885,0.32413,-0.03571,-0.79342,0.26841,2.0
-0.0975,-0.32738,-0.42394,0.72485,0.65151,0.46683,-0.35527,0.26091,-0.35545,-0.76454,-0.40261,-0.41082,0.32971,-1.89308,-0.82211,0.46866,2.0
-0.10963,-0.96777,0.26462,0.90599,1.74572,-0.11967,0.6787,0.29397,-0.7037,-0.64862,-0.12338,0.42868,0.28274,-0.03094,0.73876,-1.48234,2.0
-0.06825,-0.19743,1.69206,0.23633,0.56916,0.5713,-0.35004,0.45158,-0.7037,-0.32226,-0.44859,1.8017,0.31388,-0.53902,-0.07123,0.64602,2.0
-0.10004,0.92852,-0.13042,-0.08966,-0.39477,0.58374,0.18531,1.12523,0.33642,-0.04844,0.96688,-0.10726,-2.45676,1.12033,1.81879,0.52778,2.0
-0.1163,-1.35234,-0.37917,-0.27353,-1.08133,0.9389,-0.35527,0.96109,-0.7037,-0.44855,1.8412,-0.26777,0.32971,0.4188,-1.19221,0.02525,2.0
-0.10887,0.13675,-0.42394,-1.23707,-0.95719,1.69651,-0.35527,2.53175,-0.7037,-1.12498,0.3133,-0.41082,0.25974,1.70108,5.46962,-1.48234,2.0
-0.09846,-1.68543,-0.41893,0.15181,0.84278,-0.1139,0.61469,0.29342,0.10648,-0.63583,-0.32278,-0.41082,0.32971,-0.45313,-0.07172,-0.72854,2.0
-0.09085,-1.49133,-0.33676,1.20635,2.35601,-0.93401,1.28949,-0.28153,-0.43252,-0.75075,-0.41001,-0.32178,0.31587,-0.61984,-0.31209,0.32677,2.0
-0.1052,0.14493,-0.42394,-0.83518,-0.93147,0.82909,-0.35527,0.98983,-0.08908,-0.2768,-0.30675,-0.41082,0.29834,-0.46432,-0.0819,-1.48234,2.0
-0.09069,-0.13702,-0.4095,-0.39118,-0.74455,0.86609,-0.35527,1.04999,1.61072,-0.1554,0.39963,-0.36257,-7.88667,0.71968,0.72439,0.82339,2.0
-0.05319,-1.07331,2.14642,0.55836,1.43462,-0.40602,0.27715,-0.6481,0.10744,-0.56529,0.28467,2.09171,0.28832,0.08137,0.2376,1.03031,2.0
-0.05446,-0.8233,3.68414,0.19485,1.00612,0.09127,0.18292,-0.09097,-0.03998,-0.48382,-0.42801,3.50683,0.31616,-0.4104,1.06746,0.18121,2.0
-0.10527,-0.84449,-0.42394,2.0015,1.74733,-0.83291,0.75584,-0.76245,-0.7037,-0.94266,-0.2509,-0.41082,0.32971,0.02723,-0.52335,1.53284,2.0
-0.11438,0.09739,-0.39976,0.72989,-0.01712,0.63412,-0.35527,0.51489,-0.7037,-1.12498,-0.20597,-0.34752,0.32971,-0.7715,-0.68753,-1.48234,2.0
-0.10977,0.22971,-0.42394,-0.31682,0.24795,0.69849,-0.35527,0.90104,1.00865,-0.68191,-0.49954,-0.41082,0.28602,0.02723,0.24708,0.77905,2.0
-0.08624,-1.47904,2.88905,0.61453,1.61308,-0.14839,0.13368,-0.50421,0.28527,-0.35728,-0.47298,2.65583,0.31709,0.04939,0.60586,0.52778,2.0
-0.07244,-0.48277,-0.36067,0.09099,0.44925,-0.2309,0.11866,-0.49244,-0.37166,-0.3804,-0.44451,-0.35025,0.32124,-0.25209,-0.01217,0.37316,2.0
-0.11417,-0.0982,-0.42394,-0.52662,-1.08558,1.30622,-0.35527,1.4795,-0.7037,-1.12498,-0.03912,-0.41082,0.0915,-0.68827,2.13871,1.53284,2.0
-0.11399,-0.90863,0.06196,1.19436,0.65269,0.07037,-0.35527,-0.31218,-0.7037,-0.87445,-0.2142,-0.03995,0.18149,-0.35998,-0.66349,1.53284,2.0
